Transaction ID,Timestamp,Sender Account ID,Receiver Account ID,Amount,Type,Device ID,IP Address,Location,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation
T8520,1/6/25 17:16,A47850,B85475,675.08,Withdrawal,D297,48.111.184.175,Texas,3888.7,0,0,0,1,0
T8521,1/1/25 1:26,A92172,B69469,2086.48,Transfer,D215,180.189.231.217,California,4567.41,0,1,0,1,0
T8522,1/2/25 11:11,A96053,B44396,8593.76,Deposit,D742,105.235.177.54,Florida,2165.46,0,1,0,1,0
T8523,1/5/25 15:02,A41786,B23176,1220.62,Transfer,D464,136.31.86.95,Texas,3710.84,1,1,0,1,0
T8524,1/2/25 0:03,A84356,B75036,1560.17,Transfer,D252,56.99.4.118,Texas,4907.07,0,1,0,1,0
T8525,1/4/25 2:49,A46244,B17907,5440.49,Deposit,D732,111.192.241.177,California,3443.16,0,1,0,0,1
T8526,1/1/25 2:45,A84714,B13372,2742.5,Withdrawal,D207,94.62.222.185,California,2711.52,0,1,0,1,1
T8527,1/3/25 9:55,A77261,B37572,2221.53,Transfer,D627,184.114.136.224,New York,2050.73,0,0,0,1,0
T8528,1/2/25 8:35,A28477,B34592,5758.56,Withdrawal,D910,250.98.25.190,California,2259.07,0,1,0,1,0
T8529,1/2/25 19:14,A56533,B23102,3726.39,Withdrawal,D155,193.33.80.5,Florida,1809.88,0,0,0,0,1
T8530,1/3/25 9:12,A44469,B35642,1406.46,Withdrawal,D551,228.61.94.219,New York,3811.53,0,1,0,1,1
T8531,1/3/25 9:59,A18496,B13139,5349,Withdrawal,D491,212.74.168.53,Texas,3895.98,0,1,0,0,0
T8532,1/4/25 22:02,A22270,B87179,3870.74,Transfer,D714,248.163.230.236,New York,4118.18,0,1,0,1,0
T8533,1/2/25 14:36,A86008,B28643,7345.43,Deposit,D307,239.90.83.112,Texas,2869.77,0,1,0,1,0
T8534,1/2/25 4:49,A30724,B70117,1028.45,Withdrawal,D609,83.129.100.26,California,1553.04,0,0,0,1,0
T8535,1/6/25 20:22,A40416,B38780,6206.51,Withdrawal,D762,17.204.209.123,New York,2687.7,0,1,0,0,1
T8536,1/1/25 11:18,A45575,B92203,4365.5,Withdrawal,D873,10.205.171.3,Florida,3994.24,0,1,0,0,0
T8537,1/3/25 6:35,A91190,B70332,4061.21,Deposit,D654,102.204.82.42,New York,4423.17,1,1,0,1,0
T8538,1/4/25 19:36,A86614,B40632,2323.64,Withdrawal,D399,251.38.58.152,Florida,1324.6,0,1,0,0,0
T8539,1/5/25 14:55,A83108,B48493,305.23,Deposit,D729,78.242.83.80,New York,1975.6,0,0,0,0,0
T8540,1/6/25 4:56,A27408,B58352,8477.04,Transfer,D947,54.64.92.107,California,4847.85,0,1,0,0,0
T8541,1/2/25 19:39,A29359,B39408,3264.77,Deposit,D378,82.93.152.219,Texas,2727.88,0,1,0,1,0
T8542,1/5/25 15:23,A18698,B99838,6811.23,Withdrawal,D243,36.233.121.74,New York,1282.66,0,1,0,1,0
T8543,1/1/25 13:53,A80392,B97157,9475.93,Transfer,D839,207.81.232.53,Texas,1814.83,1,0,0,1,0
T8544,1/5/25 15:32,A49492,B88755,5650.34,Deposit,D303,72.155.90.109,Texas,4310.3,0,1,0,0,1
T8545,1/3/25 12:08,A84781,B35939,3972.07,Withdrawal,D328,51.191.37.43,Texas,4037.95,0,1,0,1,1
T8546,1/5/25 22:34,A53634,B56880,2683.47,Transfer,D364,86.234.61.213,New York,1869.9,0,1,0,1,0
T8547,1/5/25 18:07,A52864,B46843,9340.5,Transfer,D565,67.223.215.165,Texas,1406.27,0,1,0,1,0
T8548,1/4/25 14:35,A47355,B88314,6821.09,Deposit,D236,177.60.27.69,New York,1317.58,0,1,0,1,1
T8549,1/5/25 11:11,A47690,B48930,6653.15,Withdrawal,D339,96.30.184.126,Florida,2998.65,0,1,0,1,0
T8550,1/3/25 18:29,A47814,B39870,4262.16,Deposit,D797,137.139.6.87,Texas,3782.25,0,1,0,1,1
T8551,1/1/25 7:15,A41645,B97657,8450.64,Transfer,D548,155.74.223.19,Florida,2294.94,0,1,0,1,0
T8552,1/4/25 1:08,A94814,B68144,7137.01,Transfer,D414,119.219.64.154,Texas,1344.82,1,1,1,1,0
T8553,1/6/25 23:34,A82739,B68103,2832.55,Withdrawal,D250,143.163.69.137,New York,2968.01,0,1,0,1,0
T8554,1/5/25 22:48,A66630,B50770,5996.19,Transfer,D424,230.43.146.201,New York,1875.87,0,1,0,0,0
T8555,1/6/25 1:29,A58171,B40158,4302.51,Withdrawal,D502,89.225.232.192,Florida,1723.69,0,0,0,1,0
T8556,1/2/25 19:18,A31658,B98992,66.9,Deposit,D902,73.189.32.217,Florida,4098.61,0,1,0,1,0
T8557,1/2/25 6:56,A25797,B57401,8076.43,Transfer,D452,225.164.112.140,California,3417.61,0,1,0,0,0
T8558,1/2/25 18:34,A68799,B22992,1229.18,Transfer,D209,101.93.87.233,California,2260.39,0,1,0,1,0
T8559,1/4/25 2:22,A62236,B35390,5100.04,Withdrawal,D565,97.36.18.65,California,2842.2,0,0,0,1,0
T8560,1/5/25 14:19,A16265,B55858,3362.93,Withdrawal,D139,29.213.159.160,Texas,1895.69,1,0,0,1,0
T8561,1/1/25 4:35,A82134,B26756,3421.55,Deposit,D753,251.167.142.197,Florida,3246.66,0,1,0,1,0
T8562,1/2/25 1:06,A92678,B31971,4774.17,Withdrawal,D439,99.107.79.84,California,4027.98,0,0,0,0,0
T8563,1/5/25 18:25,A63494,B17071,9970.23,Transfer,D471,97.103.117.37,Florida,2713.6,0,0,0,0,0
T8564,1/4/25 17:04,A62268,B56517,4084.39,Deposit,D624,226.224.135.75,California,2534.92,0,1,0,1,0
T8565,1/3/25 23:00,A36998,B94811,1824.11,Deposit,D606,38.59.240.187,Florida,2007.06,1,1,0,0,0
T8566,1/6/25 2:47,A71339,B16586,6136.45,Deposit,D152,108.55.249.17,Florida,2293.88,0,0,0,1,0
T8567,1/2/25 19:43,A24306,B29703,2363.64,Withdrawal,D179,122.175.103.148,California,2440.23,0,1,0,0,0
T8568,1/3/25 15:49,A74006,B86177,1056.39,Withdrawal,D844,183.218.139.5,Texas,2251.2,0,0,0,1,0
T8569,1/2/25 4:50,A57345,B46735,502.69,Transfer,D450,158.97.70.250,California,1361.23,0,1,0,0,0
T8570,1/2/25 1:22,A21885,B76358,229.79,Deposit,D650,126.250.60.222,Florida,1591.26,1,1,0,1,0
T8571,1/4/25 14:26,A53826,B49648,4312.22,Deposit,D838,117.67.184.252,New York,4984.96,0,1,0,1,0
T8572,1/3/25 6:08,A65597,B22129,4267.83,Deposit,D439,60.115.111.16,Texas,2452.17,1,1,0,0,0
T8573,1/2/25 3:17,A17443,B91079,1856.27,Transfer,D220,156.66.58.215,Texas,4221.49,0,0,0,0,1
T8574,1/6/25 11:51,A27084,B46656,7840.41,Withdrawal,D164,2.109.237.102,New York,3869.17,0,0,1,1,0
T8575,1/3/25 15:15,A99447,B39665,1293.58,Deposit,D539,154.0.78.77,California,3256.64,0,0,0,1,0
T8576,1/6/25 11:50,A14383,B23499,9153.26,Withdrawal,D395,131.3.216.123,Florida,2799.25,0,1,0,0,0
T8577,1/3/25 7:54,A44361,B85888,5876.17,Withdrawal,D304,202.32.10.203,California,3661.1,0,1,0,0,0
T8578,1/4/25 12:26,A90294,B29654,277.14,Withdrawal,D746,206.252.184.153,Florida,3336.85,0,1,0,1,0
T8579,1/6/25 11:02,A71331,B85653,9629.76,Withdrawal,D656,87.110.153.181,New York,3935.64,0,1,0,0,0
T8580,1/4/25 8:33,A30529,B96613,3080.1,Withdrawal,D377,255.154.227.218,Florida,4975.37,0,0,0,1,0
T8581,1/4/25 18:07,A68574,B79529,4500.3,Transfer,D234,101.181.1.214,Florida,2259.6,0,1,0,1,0
T8582,1/1/25 8:16,A98627,B28982,2843.4,Withdrawal,D477,8.71.242.103,California,2335.8,0,1,0,1,0
T8583,1/6/25 0:12,A40932,B91848,7284.48,Deposit,D151,115.233.63.240,Florida,3756.61,0,1,0,1,0
T8584,1/6/25 18:13,A11908,B89874,4857.32,Deposit,D840,114.64.20.153,California,4378.12,0,1,0,1,0
T8585,1/2/25 17:22,A40358,B40173,1324.6,Deposit,D967,142.170.216.166,California,1759.79,0,0,0,1,0
T8586,1/1/25 5:27,A40412,B47525,1042.94,Transfer,D679,15.34.22.139,Texas,4418.74,0,1,0,0,0
T8587,1/4/25 17:59,A93710,B37328,7254.03,Withdrawal,D809,183.239.51.18,New York,4585.73,0,1,0,1,0
T8588,1/6/25 12:35,A91032,B21360,2371.58,Deposit,D166,97.189.135.114,California,2579.45,0,1,0,0,0
T8589,1/3/25 13:50,A12928,B32625,1378.8,Deposit,D102,86.138.122.42,New York,2066.22,0,1,0,1,0
T8590,1/6/25 3:44,A75158,B54894,4994.78,Deposit,D669,97.68.164.152,Texas,2602.32,1,1,0,1,1
T8591,1/4/25 16:19,A40632,B26471,8027.85,Withdrawal,D987,215.151.105.33,California,1746.5,0,0,0,1,0
T8592,1/3/25 14:20,A42309,B49883,2788.55,Deposit,D550,238.81.139.169,New York,1236.74,0,1,0,1,0
T8593,1/3/25 0:39,A19280,B12703,2765.04,Withdrawal,D609,102.78.110.11,Texas,4189.02,0,1,0,0,0
T8594,1/4/25 21:44,A50449,B86687,8338.98,Deposit,D867,156.220.147.78,Texas,3279.29,0,1,0,0,0
T8595,1/5/25 5:45,A97171,B61570,1479.19,Deposit,D967,130.79.60.210,Florida,2976.43,0,0,1,0,1
T8596,1/3/25 23:43,A36957,B79683,6167.66,Withdrawal,D537,70.240.227.149,Florida,1855.95,0,1,0,1,0
T8597,1/5/25 1:14,A46895,B75524,9550.18,Deposit,D876,206.72.251.16,New York,3209.68,0,1,0,1,1
T8598,1/5/25 21:09,A80499,B44515,8413.19,Transfer,D627,96.1.6.246,California,2606.58,0,1,0,1,0
T8599,1/4/25 20:37,A31695,B83768,619.09,Withdrawal,D879,222.13.228.3,Florida,3024.75,0,1,0,0,0
T8600,1/6/25 10:06,A84893,B25151,3199.79,Deposit,D201,172.190.9.44,California,1363.16,0,0,0,0,0
T8601,1/5/25 6:27,A73123,B85866,1424.6,Transfer,D536,213.215.43.182,Florida,4691.23,0,0,0,0,0
T8602,1/2/25 10:11,A35176,B59190,9492.46,Transfer,D898,145.10.241.181,Florida,4056.7,0,1,0,1,0
T8603,1/3/25 10:04,A28409,B86812,9859.43,Withdrawal,D833,235.128.52.95,New York,3964.77,0,1,0,1,0
T8604,1/3/25 0:14,A66967,B66195,2350.7,Deposit,D120,207.205.32.134,Florida,3327.11,0,1,0,1,0
T8605,1/4/25 4:21,A10987,B74108,6697.32,Withdrawal,D486,82.24.196.176,Texas,1910.62,0,0,0,1,0
T8606,1/4/25 16:49,A64462,B28535,8416.48,Transfer,D632,73.131.151.173,Florida,1414.35,0,1,0,1,0
T8607,1/2/25 5:50,A77501,B53050,2337.57,Transfer,D191,246.197.120.251,Florida,2445.6,0,0,0,1,1
T8608,1/2/25 4:33,A36015,B42976,1877.62,Withdrawal,D895,139.189.83.217,New York,2651.22,0,1,0,1,1
T8609,1/2/25 11:10,A76404,B10599,113.1,Withdrawal,D232,203.61.224.61,New York,4044.12,0,1,0,0,0
T8610,1/1/25 20:01,A60281,B67948,4120.21,Deposit,D938,75.185.165.195,Texas,1592.52,0,1,0,0,0
T8611,1/2/25 5:25,A47146,B69867,8994.48,Transfer,D604,144.9.210.170,New York,4267.36,0,1,0,1,0
T8612,1/6/25 12:45,A58231,B13709,9029.89,Withdrawal,D552,32.36.119.155,Florida,2771.57,0,1,0,1,0
T8613,1/2/25 2:47,A39032,B34110,1278.3,Transfer,D940,173.108.129.123,Texas,4199.83,0,1,0,0,0
T8614,1/2/25 0:19,A38305,B59365,2044.32,Withdrawal,D786,173.165.37.20,Florida,2978.88,0,0,0,0,0
T8615,1/2/25 22:22,A64306,B15723,4081.07,Deposit,D824,150.160.217.243,Florida,1206.15,1,0,0,1,0
T8616,1/5/25 6:31,A98176,B65704,7806.46,Transfer,D247,42.117.93.67,Texas,3432.3,0,1,0,1,0
T8617,1/4/25 22:16,A28318,B37394,6118.9,Deposit,D331,197.225.250.248,New York,2708.8,0,1,0,0,0
T8618,1/5/25 9:03,A23246,B74120,5138.98,Deposit,D983,191.211.63.124,New York,2837.21,0,1,0,1,0
T8619,1/2/25 11:03,A43844,B20316,5919.73,Transfer,D264,36.78.246.103,Florida,4130.35,0,1,0,1,0
T8620,1/1/25 21:33,A42602,B32622,962.9,Withdrawal,D413,240.150.233.72,New York,1890.3,0,1,0,1,0
T8621,1/2/25 10:22,A31584,B34844,4777.16,Deposit,D756,33.106.161.154,California,1102.59,0,0,0,1,0
T8622,1/2/25 8:55,A25169,B61560,9920.64,Deposit,D397,207.3.219.80,Texas,2144.61,0,1,0,1,0
T8623,1/5/25 6:23,A35968,B69921,885.37,Transfer,D322,232.203.196.226,Texas,1620.44,0,1,0,1,1
T8624,1/4/25 1:04,A16385,B31162,5192.95,Transfer,D452,229.230.99.93,Florida,2375.26,0,1,0,1,0
T8625,1/1/25 14:15,A83758,B38833,2957.2,Transfer,D515,62.77.252.141,Florida,1832.08,0,1,1,1,0
T8626,1/2/25 19:45,A35444,B27206,5399.59,Deposit,D161,193.27.20.206,Texas,1388.12,0,1,0,1,0
T8627,1/1/25 19:44,A72497,B61747,5738.61,Withdrawal,D707,107.237.86.137,Florida,4310.29,0,1,0,0,0
T8628,1/1/25 12:53,A15362,B85827,5775.15,Withdrawal,D723,25.162.33.1,Texas,1837.75,0,0,0,1,0
T8629,1/6/25 6:30,A18250,B87195,8522.24,Transfer,D475,222.170.171.238,Texas,2455.23,0,1,0,0,0
T8630,1/2/25 3:58,A78354,B65387,3898.08,Deposit,D698,171.42.243.51,California,1007.49,0,1,0,1,0
T8631,1/2/25 1:02,A46368,B35226,5164.03,Deposit,D504,109.132.146.122,Texas,4086.81,0,1,0,1,0
T8632,1/6/25 11:41,A54109,B16500,110.27,Deposit,D354,157.48.124.238,California,2853.11,0,1,0,1,0
T8633,1/6/25 9:42,A90589,B11634,7895.72,Transfer,D550,190.115.208.156,Florida,4458.71,0,1,0,1,0
T8634,1/1/25 3:16,A67645,B24059,2595.62,Deposit,D489,75.199.206.52,New York,1211.31,0,0,0,1,0
T8635,1/5/25 14:45,A66997,B80350,8165.73,Deposit,D724,97.27.212.180,New York,1655.25,0,1,0,0,0
T8636,1/5/25 9:25,A37426,B14076,2657.12,Withdrawal,D865,144.244.247.233,California,2030.77,0,1,0,1,1
T8637,1/4/25 10:51,A49023,B48210,108.87,Transfer,D447,81.23.252.87,Florida,4552.63,0,1,0,1,0
T8638,1/6/25 12:08,A69267,B35931,1549.16,Transfer,D601,75.192.35.159,Texas,2416.16,0,1,0,1,0
T8639,1/2/25 3:07,A34892,B42007,9856.84,Transfer,D421,196.153.183.66,Texas,1747.59,0,1,0,1,0
T8640,1/1/25 21:22,A69232,B32744,3198.69,Deposit,D643,32.166.83.185,Texas,4205.87,0,1,0,0,0
T8641,1/1/25 23:37,A69225,B40396,1089.13,Deposit,D163,11.244.229.83,Texas,2209.29,0,1,0,1,0
T8642,1/5/25 15:45,A26007,B98619,1188.47,Withdrawal,D253,80.42.199.106,Texas,2398.51,0,0,0,0,0
T8643,1/6/25 13:49,A89777,B59954,3104.12,Transfer,D616,12.200.82.89,Florida,3618.47,1,1,0,0,0
T8644,1/2/25 18:05,A54858,B76038,377.41,Deposit,D494,115.132.105.172,California,2535.27,0,1,0,1,0
T8645,1/4/25 12:47,A55073,B22756,5115.37,Withdrawal,D995,88.132.22.34,Florida,1065.88,0,1,0,1,1
T8646,1/4/25 3:11,A99438,B89798,2138.2,Deposit,D429,240.95.53.124,California,4956.62,0,1,0,0,0
T8647,1/4/25 11:06,A93098,B20605,5193.59,Deposit,D562,233.176.69.247,California,1954.63,0,1,0,1,0
T8648,1/5/25 1:14,A30239,B32416,1408.5,Transfer,D821,205.232.119.220,Florida,1977.45,0,1,0,0,1
T8649,1/1/25 11:51,A72969,B66558,4299.14,Transfer,D191,36.118.21.248,New York,1535.76,0,1,0,1,0
T8650,1/2/25 11:26,A23065,B47487,5979.57,Deposit,D321,211.135.251.218,Florida,1631.86,0,1,0,1,1
T8651,1/3/25 14:42,A51291,B12870,620.94,Deposit,D289,184.239.70.187,New York,3007.89,0,1,0,1,0
T8652,1/6/25 12:08,A48805,B14758,3988.09,Deposit,D671,182.161.40.27,California,4758.97,0,1,1,1,0
T8653,1/4/25 9:06,A28443,B48736,3025.94,Deposit,D304,30.20.73.50,Florida,3788.8,0,0,0,0,0
T8654,1/1/25 15:52,A19290,B87195,2404.36,Deposit,D311,35.204.153.225,California,3630.31,0,1,0,1,0
T8655,1/4/25 3:57,A10211,B75138,6045.74,Transfer,D869,18.5.175.14,New York,2445.94,0,0,0,1,0
T8656,1/5/25 23:50,A93634,B60250,5885.83,Transfer,D188,109.108.123.48,California,4252.42,0,1,0,1,0
T8657,1/4/25 17:39,A29072,B50558,6307.37,Deposit,D847,17.83.192.149,Florida,2893.41,0,1,0,1,0
T8658,1/6/25 3:52,A53290,B63092,1589.67,Deposit,D462,187.163.111.209,New York,2830.08,0,1,0,0,0
T8659,1/3/25 23:06,A95186,B85121,2857.81,Transfer,D470,137.19.251.231,New York,4978.04,0,1,0,1,0
T8660,1/1/25 14:44,A25115,B65604,2097.58,Deposit,D431,197.250.112.60,California,3435.78,0,1,0,1,0
T8661,1/3/25 8:24,A15149,B47039,5405.5,Transfer,D807,100.58.149.67,California,4472.72,0,1,0,1,0
T8662,1/4/25 16:33,A51992,B79859,4611.2,Transfer,D525,3.82.156.57,New York,3098.28,0,1,0,0,0
T8663,1/1/25 18:12,A27716,B58745,3303.61,Transfer,D943,57.53.27.104,California,1646.92,0,0,0,0,0
T8664,1/6/25 12:15,A23621,B15461,7860.36,Transfer,D554,204.166.56.63,Texas,4949.04,0,1,0,1,0
T8665,1/4/25 2:36,A16820,B50831,940.64,Withdrawal,D794,91.29.85.252,New York,3622.68,0,1,0,1,0
T8666,1/6/25 8:00,A52800,B61137,9748.99,Deposit,D521,177.181.22.17,New York,1594.74,0,0,0,1,0
T8667,1/6/25 0:50,A65043,B44030,1166.32,Deposit,D862,253.80.124.181,Texas,3960.2,0,1,0,1,0
T8668,1/6/25 23:48,A40399,B15731,7730.94,Deposit,D835,94.155.135.159,Florida,2756.62,0,1,0,0,0
T8669,1/4/25 15:40,A24002,B31500,3682.93,Transfer,D270,106.133.199.117,Florida,4289.55,1,1,0,1,0
T8670,1/5/25 18:44,A53098,B85439,8652.76,Transfer,D809,213.253.39.178,Florida,2108.3,0,1,0,1,0
T8671,1/3/25 16:13,A55511,B43117,742.63,Transfer,D348,46.222.114.69,Florida,4769.28,0,1,0,0,1
T8672,1/1/25 12:20,A63243,B41174,3747.84,Deposit,D280,195.246.250.134,Texas,2188.96,0,1,0,0,0
T8673,1/6/25 22:49,A38750,B43208,3355.1,Transfer,D574,248.225.26.193,Texas,4989.09,0,1,0,0,0
T8674,1/4/25 4:47,A27310,B94728,9931.58,Withdrawal,D582,53.141.232.220,California,3800.7,0,1,0,0,1
T8675,1/2/25 1:26,A65398,B89435,9855.5,Deposit,D483,230.149.196.55,Texas,4885.16,0,1,0,1,0
T8676,1/3/25 15:08,A92542,B94482,1898.85,Withdrawal,D888,107.209.59.50,Texas,3896.64,0,1,0,0,1
T8677,1/4/25 10:33,A85207,B78688,6299.84,Withdrawal,D503,143.235.127.133,Florida,4016.64,0,1,0,1,0
T8678,1/3/25 9:18,A54345,B35960,5355.66,Deposit,D886,0.11.23.125,Florida,1485.51,0,1,0,1,0
T8679,1/6/25 3:13,A61843,B20247,1544.58,Withdrawal,D260,74.170.104.161,California,1060.04,1,1,0,1,0
T8680,1/1/25 2:43,A20222,B36038,1678.63,Withdrawal,D347,220.223.56.148,Texas,1345.61,0,0,0,1,0
T8681,1/3/25 17:20,A99322,B37770,9892.53,Transfer,D418,39.32.160.155,New York,2749.1,0,0,0,1,0
T8682,1/6/25 3:42,A41509,B82485,4527.85,Withdrawal,D799,107.227.64.75,Florida,2608.32,0,1,0,0,0
T8683,1/2/25 8:48,A10386,B74654,1258.89,Transfer,D630,45.160.107.196,Florida,1735.38,0,0,0,1,0
T8684,1/2/25 22:38,A74334,B77741,2148.69,Withdrawal,D855,193.163.215.234,Texas,1173.84,0,1,0,1,0
T8685,1/2/25 21:35,A77170,B67773,2684.21,Deposit,D212,181.177.178.113,Texas,3768.38,0,1,0,1,0
T8686,1/5/25 8:06,A50878,B93391,5109.66,Deposit,D889,51.238.148.123,California,1791.41,0,1,0,1,0
T8687,1/2/25 3:07,A79669,B62633,3356.15,Deposit,D662,29.142.136.246,California,4914.23,0,1,0,0,0
T8688,1/6/25 15:14,A48349,B29564,4550.66,Deposit,D443,31.71.150.26,Texas,1413.78,0,1,1,0,0
T8689,1/5/25 20:31,A31952,B88669,1665.83,Transfer,D222,41.7.220.10,Texas,2454.24,0,1,1,1,1
T8690,1/6/25 17:00,A31529,B28114,3267.96,Withdrawal,D849,148.242.43.166,New York,2915.7,1,1,0,0,0
T8691,1/3/25 4:45,A81303,B42803,704.1,Withdrawal,D418,221.32.66.255,California,1873.98,0,0,0,1,0
T8692,1/1/25 8:21,A51521,B69341,8897.21,Deposit,D673,54.12.35.86,New York,3013.37,1,1,0,1,0
T8693,1/1/25 19:17,A28383,B33545,1988.33,Transfer,D577,25.201.37.99,New York,1497.9,0,1,0,1,0
T8694,1/6/25 23:03,A14901,B72759,7569.24,Transfer,D512,150.135.13.23,Texas,1006.56,0,0,0,1,1
T8695,1/3/25 22:39,A52889,B86488,3496.17,Deposit,D685,118.209.167.100,Texas,3792.81,0,1,0,0,0
T8696,1/6/25 8:14,A24633,B78071,4744.5,Withdrawal,D344,237.152.117.238,Texas,4338.19,0,0,0,1,0
T8697,1/2/25 4:22,A72244,B63866,2913.32,Deposit,D643,211.152.16.131,New York,3298.78,0,1,0,1,1
T8698,1/1/25 4:01,A29163,B80499,6964.72,Withdrawal,D556,250.84.211.108,New York,1914.01,0,1,0,0,0
T8699,1/3/25 14:36,A69019,B88243,8445.62,Deposit,D252,110.104.80.98,California,2578.25,0,0,0,1,0
T8700,1/6/25 11:24,A20707,B73153,2863.42,Withdrawal,D755,40.59.86.212,California,3505.18,0,0,0,1,0
T8701,1/2/25 7:33,A98112,B22860,2422.93,Transfer,D114,42.181.51.20,Florida,1130.2,0,1,0,1,1
T8702,1/1/25 7:13,A93597,B89783,6814.72,Deposit,D542,151.164.121.209,California,1376.9,0,1,0,0,0
T8703,1/5/25 20:54,A55101,B92946,1952.34,Withdrawal,D403,247.171.210.132,Florida,4832.78,0,1,0,1,0
T8704,1/5/25 23:53,A54706,B27670,6398.76,Withdrawal,D885,188.43.218.133,California,3714.13,0,1,0,1,1
T8705,1/4/25 15:22,A87084,B94766,945.19,Withdrawal,D344,240.77.130.64,Florida,3787.99,0,1,0,0,1
T8706,1/3/25 22:51,A25115,B51280,6201.75,Withdrawal,D890,158.182.44.113,California,1410.01,0,0,0,1,1
T8707,1/4/25 18:53,A85379,B99694,5134.55,Transfer,D666,73.54.59.158,California,1931.8,0,1,0,0,0
T8708,1/3/25 4:51,A49979,B71439,1139.94,Withdrawal,D653,253.242.114.208,New York,2564.59,1,1,0,1,0
T8709,1/1/25 14:09,A50641,B89423,6491.39,Transfer,D998,38.123.103.47,Texas,1820.94,0,0,0,0,0
T8710,1/5/25 20:48,A79377,B45061,4466.13,Withdrawal,D554,79.26.15.179,California,4237.84,0,0,0,1,0
T8711,1/2/25 7:39,A16416,B60764,2171.93,Transfer,D458,232.253.108.131,New York,3425.78,0,1,0,0,1
T8712,1/2/25 20:12,A20633,B33810,3534.49,Transfer,D151,169.116.90.181,New York,1787.32,0,1,0,0,1
T8713,1/4/25 14:50,A10594,B55588,4921.53,Withdrawal,D110,136.152.87.57,Texas,4083.63,0,1,0,1,0
T8714,1/2/25 4:51,A24393,B25933,916.45,Transfer,D922,219.17.171.89,California,3162.88,0,1,0,1,1
T8715,1/6/25 20:49,A45380,B40034,9576.14,Deposit,D699,73.176.43.225,Florida,1831.41,0,1,0,0,0
T8716,1/5/25 18:23,A55056,B11947,6655.96,Withdrawal,D326,237.229.202.205,Florida,4371.41,0,1,0,1,0
T8717,1/5/25 13:31,A98279,B29715,1026.25,Deposit,D213,246.109.165.192,Texas,1839.86,0,1,0,0,0
T8718,1/2/25 2:29,A14861,B40956,8228.8,Transfer,D636,80.240.208.127,Texas,3762.51,0,1,0,0,0
T8719,1/6/25 2:12,A46126,B97180,3226.23,Transfer,D703,9.62.93.233,Texas,2599.64,0,1,0,1,1
T8720,1/1/25 23:55,A90382,B90846,5968.4,Deposit,D186,45.224.1.113,California,3997.84,0,1,0,1,0
T8721,1/6/25 4:37,A43682,B97986,2772.15,Withdrawal,D692,147.223.2.35,California,2693.85,0,1,0,0,0
T8722,1/2/25 21:00,A28228,B26303,7334.33,Deposit,D349,4.19.2.2,California,2146.47,0,0,0,0,0
T8723,1/1/25 22:27,A34009,B34031,7230.37,Transfer,D349,99.69.230.227,New York,4844.02,0,1,0,1,1
T8724,1/4/25 22:33,A10094,B97389,5520.88,Withdrawal,D520,87.127.46.101,Florida,4034.89,0,0,0,1,1
T8725,1/2/25 10:54,A90636,B27977,2410.01,Deposit,D309,36.7.101.112,New York,4310.59,0,1,0,0,0
T8726,1/3/25 5:02,A62221,B52707,2537.78,Deposit,D620,207.106.128.205,New York,2251.55,0,1,0,1,0
T8727,1/1/25 2:00,A27430,B24465,3829.25,Withdrawal,D710,44.201.9.85,California,2391.8,0,1,0,1,0
T8728,1/4/25 23:47,A45571,B85761,1450.98,Deposit,D647,231.232.222.195,Texas,1691.22,0,1,0,0,1
T8729,1/1/25 17:25,A64486,B26640,3377.22,Withdrawal,D156,170.86.168.11,Texas,2786.98,0,1,0,1,0
T8730,1/2/25 18:22,A72294,B41535,6843.86,Withdrawal,D162,236.7.123.44,New York,4987.86,0,0,0,0,0
T8731,1/3/25 7:10,A30860,B49280,8308.62,Deposit,D437,87.128.153.85,Texas,3357.95,1,0,0,1,0
T8732,1/3/25 18:04,A82812,B12991,3326.49,Withdrawal,D887,106.216.158.55,New York,3897,0,1,0,1,0
T8733,1/2/25 10:57,A76087,B27801,2336.67,Withdrawal,D824,97.36.202.131,Texas,3949.97,0,1,0,1,0
T8734,1/6/25 19:03,A18486,B99680,8326.59,Transfer,D914,71.120.171.226,California,1811.18,0,1,0,1,0
T8735,1/3/25 22:58,A93063,B17965,8907.15,Transfer,D631,216.94.176.86,New York,1224.11,0,1,0,1,0
T8736,1/1/25 22:10,A59607,B23730,4100.81,Transfer,D858,167.101.67.99,Florida,1486.38,0,1,0,1,0
T8737,1/2/25 4:56,A19745,B39553,270.01,Deposit,D105,198.126.137.69,New York,3878.77,0,1,0,0,0
T8738,1/3/25 18:57,A88533,B18301,6949.92,Deposit,D684,222.3.20.41,Texas,2823.17,0,1,0,0,0
T8739,1/1/25 8:57,A28330,B28936,7840.55,Deposit,D718,83.208.115.133,California,4618.72,0,1,0,0,0
T8740,1/5/25 0:18,A50078,B24155,181.22,Deposit,D704,254.10.209.118,California,2466.01,0,1,0,0,0
T8741,1/3/25 14:07,A65332,B96653,5950.71,Withdrawal,D610,72.139.30.158,Florida,1410.69,0,1,0,0,0
T8742,1/6/25 8:21,A64532,B58848,5884.1,Withdrawal,D896,170.185.49.246,California,4873.87,1,1,0,1,1
T8743,1/4/25 12:06,A53336,B12042,3787.7,Transfer,D560,97.207.40.111,California,2602.82,0,1,0,0,0
